UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
111501030,651206,2021-01-19 17:43:45,2021-01-19 17:49:00,Kamienna / Tomaszowska,Ślężna / Kamienna (Uniw. Ekonomiczny),6
111501057,651368,2021-01-19 17:44:30,2021-01-19 17:56:32,Kazimierza Wielkiego (Helios),Młodych Techników,13
111501150,650482,2021-01-19 17:48:24,2021-01-19 17:58:55,Drobnera / Dubois,Plac Grunwaldzki (DS Ołówek),11
111501154,650896,2021-01-19 17:48:30,2021-01-19 18:04:21,Otyńska,Plac Legionów,16
111501171,651451,2021-01-19 17:49:34,2021-01-19 18:08:33,Poza stacją,Poza stacją,19
111501187,651252,2021-01-19 17:50:11,2021-01-19 17:54:07,Powstańców Śląskich (Arkady Wrocławskie),Komandorska / Sanocka,4
111501207,650958,2021-01-19 17:51:08,2021-01-19 18:05:31,Zwycięska / Ołtaszyńska,Grota-Roweckiego / Parafialna,15
111501211,57893,2021-01-19 17:51:33,2021-01-19 17:52:02,Pilczycka (Stadion Miejski),Pilczycka (Stadion Miejski),1
111501226,650617,2021-01-19 17:51:48,2021-01-19 17:59:04,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,8
111501300,651263,2021-01-19 17:54:01,2021-01-19 18:06:24,Poza stacją,Poza stacją,13
111501435,57556,2021-01-19 17:59:10,2021-01-19 18:08:42,Poza stacją,Sienkiewicza / Wyszyńskiego,10
111501527,651034,2021-01-19 18:02:42,2021-01-19 18:19:07,Plac Powstańców Śląskich,Borowska (Uniw. Szpital Kliniczny),17
111501546,650482,2021-01-19 18:03:20,2021-01-19 18:11:17,Plac Grunwaldzki (DS Ołówek),Plac Grunwaldzki (DS Ołówek),8
111501631,650776,2021-01-19 18:06:50,2021-01-19 18:24:30,Kazimierza Wielkiego (Helios),Powstańcow Śląskich / Aleja Hallera,18
111501650,651205,2021-01-19 18:07:25,2021-01-19 18:35:38,Poza stacją,Buforowa - Vivaldiego,29
111501707,651201,2021-01-19 18:09:45,2021-01-19 18:29:13,Obornicka / Bałtycka,Piaskowa / św. Ducha,20
111501721,651451,2021-01-19 18:10:20,2021-01-19 18:27:34,Poza stacją,Rondo Reagana,18
111501734,651263,2021-01-19 18:11:10,2021-01-19 18:19:11,Poza stacją,Dworzec Główny ,9
111501735,651367,2021-01-19 18:11:12,2021-01-19 18:45:03,Zaporoska / Grabiszyńska,Poza stacją,34
111501743,57556,2021-01-19 18:11:28,2021-01-19 18:13:09,Poza stacją,Poza stacją,2
111501759,57495,2021-01-19 18:12:24,2021-01-19 18:46:55,Solskiego / al. Piastów,Fosa Miejska ,35
111501770,650482,2021-01-19 18:12:55,2021-01-19 18:20:22,Plac Grunwaldzki (DS Ołówek),Poza stacją,8
111501808,650141,2021-01-19 18:14:16,2021-01-19 18:24:50,Szewska / Kazimierza Wielkiego ,Ślężna / Kamienna (Uniw. Ekonomiczny),11
111501823,650700,2021-01-19 18:14:45,2021-01-19 18:32:24,Powstańców Śląskich/Orla,al. Armii Krajowej / Bardzka,18
111501846,651211,2021-01-19 18:15:43,2021-01-19 18:35:05,Plac Dominikański (Galeria Dominikańska),Wyszyńskiego / Szczytnicka,20
111501867,57556,2021-01-19 18:16:23,2021-01-19 18:23:38,Poza stacją,Wyszyńskiego / Szczytnicka,8
111501935,650911,2021-01-19 18:18:03,2021-01-19 18:28:22,Poza stacją,Dyrekcyjna / Borowska (Wroclavia),11
111501988,57903,2021-01-19 18:20:07,2021-01-19 18:31:03,al. Brücknera / Kwidzyńska,Jedności Narodowej / Wyszyńskiego,11
111502061,650544,2021-01-19 18:22:29,2021-01-19 18:25:48,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Aleja Hallera,4
111502094,57193,2021-01-19 18:23:33,2021-01-19 18:28:40,Dworzec Główny ,Powstańców Śląskich (Arkady Wrocławskie),6
111502093,650482,2021-01-19 18:23:33,2021-01-19 18:29:50,Poza stacją,Nowowiejska / Górnickiego,7
111502096,651304,2021-01-19 18:23:37,2021-01-19 18:37:22,Aleja Bielany,Czekoladowa / Wałbrzyska,14
111502112,57476,2021-01-19 18:24:04,2021-01-19 18:39:30,Wyszyńskiego / Szczytnicka,Kołłątaja / Podwale,16
111502179,651472,2021-01-19 18:26:55,2021-01-19 18:46:04,Żelazna / Pereca,"Dworzec Główny, południe",20
111502230,651263,2021-01-19 18:28:37,2021-01-19 18:35:43,Dworzec Główny ,Poza stacją,8
111502244,650911,2021-01-19 18:29:02,2021-01-19 18:49:26,Dyrekcyjna / Borowska (Wroclavia),Sienkiewicza / Wyszyńskiego,21
111502258,650441,2021-01-19 18:29:41,2021-01-19 18:45:16,Borowska (Uniw. Szpital Kliniczny),Poza stacją,16
111502261,651232,2021-01-19 18:29:49,2021-01-19 18:48:19,Legnicka (Park Magnolia),pl. Orląt Lwowskich,19
111502334,650482,2021-01-19 18:32:16,2021-01-19 18:37:14,Nowowiejska / Górnickiego,Poza stacją,5
111502356,57505,2021-01-19 18:33:07,2021-01-19 18:42:44,pl. Orląt Lwowskich,Poza stacją,10
111502359,57158,2021-01-19 18:33:16,2021-01-19 18:51:31,Żelazna / Pereca,al. Armii Krajowej / Borowska,19
111502481,651249,2021-01-19 18:37:44,2021-01-19 18:45:11,Komandorska / Kamienna,"Dworzec Główny, południe",8
111502495,651451,2021-01-19 18:38:10,2021-01-19 18:58:26,Rondo Reagana,Poza stacją,21
111502527,650661,2021-01-19 18:39:18,2021-01-19 18:51:59,Poza stacją,Łukasiewicza / Smoluchowskiego (PWr),13
111502530,650482,2021-01-19 18:39:21,2021-01-19 18:44:14,Poza stacją,Poza stacją,5
111502541,650801,2021-01-19 18:39:57,2021-01-19 18:54:15,Kołłątaja / Podwale,Poza stacją,15
111502627,651263,2021-01-19 18:42:49,2021-01-19 19:37:06,Poza stacją,Poza stacją,55
111502640,57597,2021-01-19 18:43:18,2021-01-19 18:52:44,Dworzec Główny ,Plac Dominikański (Galeria Dominikańska),10
111502656,57505,2021-01-19 18:43:43,2021-01-19 18:56:52,Poza stacją,Wyszyńskiego / Szczytnicka,14
111502663,650117,2021-01-19 18:43:59,2021-01-19 18:45:31,Ślężna / Skierniewicka,Ślężna / Skierniewicka,2
111502667,57290,2021-01-19 18:44:17,2021-01-19 18:54:17,Fabryczna / Wagonowa,Legnicka / Zachodnia ,10
111502699,57385,2021-01-19 18:45:34,2021-01-19 18:54:11,Fabryczna / Wagonowa,Legnicka / Zachodnia ,9
111502712,650989,2021-01-19 18:46:00,2021-01-19 18:54:49,Zaporoska / Grabiszyńska,Legnicka / Młodych Techników,9
111502771,651395,2021-01-19 18:48:59,2021-01-19 18:51:09,Dworzec Główny ,Dworzec Główny ,3
111502819,57569,2021-01-19 18:51:06,2021-01-19 18:51:53,Dworzec Główny ,Dworzec Główny ,1
111502838,57647,2021-01-19 18:51:47,2021-01-19 18:56:02,Bardzka / Piękna,Kamienna / Tomaszowska,5
111502842,650482,2021-01-19 18:51:49,2021-01-19 19:04:49,Poza stacją,Plac Grunwaldzki (DS Ołówek),13
111502855,57476,2021-01-19 18:52:12,2021-01-19 19:06:55,Kołłątaja / Podwale,Plac Świętego Macieja / Trzebnicka,15
111502862,57569,2021-01-19 18:52:24,2021-01-19 18:52:55,Dworzec Główny ,Dworzec Główny ,1
111502874,57010,2021-01-19 18:52:57,2021-01-19 19:07:27,Kościuszki / Komuny Paryskiej / Zgodna,al. Armii Krajowej / Bardzka,15
111502895,57569,2021-01-19 18:53:32,2021-01-19 19:09:43,Dworzec Główny ,Sienkiewicza / Wyszyńskiego,17
111502968,650801,2021-01-19 18:56:52,2021-01-19 19:02:11,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),6
111502991,57505,2021-01-19 18:57:50,2021-01-19 18:59:03,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,2
111503027,650944,2021-01-19 18:59:02,2021-01-19 19:12:17,Ślężna / Aleja Wiśniowa,Kościuszki / Komuny Paryskiej / Zgodna,14
111503108,651451,2021-01-19 19:02:58,2021-01-19 19:22:36,Poza stacją,Plac Grunwaldzki / Polaka,20
111503132,650801,2021-01-19 19:03:45,2021-01-19 19:08:46,Powstańców Śląskich (Arkady Wrocławskie),Poza stacją,6
111503154,651249,2021-01-19 19:04:39,2021-01-19 19:11:00,"Dworzec Główny, południe",Komandorska / Kamienna,7
111503191,650482,2021-01-19 19:07:06,2021-01-19 19:23:22,Plac Grunwaldzki (DS Ołówek),Poza stacją,17
111503217,651295,2021-01-19 19:08:10,2021-01-19 19:20:56,Plac Staszica,Rynek,13
111503234,57476,2021-01-19 19:08:41,2021-01-19 19:20:57,Plac Świętego Macieja / Trzebnicka,Kasprowicza / Syrokomli,13
111503310,57166,2021-01-19 19:11:28,2021-01-19 19:22:26,Kurkowa / Dubois,Plac Legionów,11
111503332,57608,2021-01-19 19:12:18,2021-01-19 19:21:00,Sienkiewicza / Piastowska,Nowowiejska / Jedności Narodowej,9
111503338,57822,2021-01-19 19:12:30,2021-01-19 19:20:36,Plac Świętego Macieja / Trzebnicka,Plac Dominikański (Galeria Dominikańska),9
111503344,57153,2021-01-19 19:12:47,2021-01-19 19:18:21,Poniatowskiego / Oleśnicka,Piaskowa / św. Ducha,6
111503369,650031,2021-01-19 19:13:45,2021-01-19 19:36:35,Drobnera / Plac Bema,Zaporoska / Grabiszyńska,23
111503396,650617,2021-01-19 19:15:25,2021-01-19 19:31:00,Kościuszki / Komuny Paryskiej / Zgodna,Ślężna / Kamienna (Uniw. Ekonomiczny),16
111503421,650700,2021-01-19 19:16:22,2021-01-22 14:09:52,al. Armii Krajowej / Bardzka,Poza stacją,4014
111503430,650944,2021-01-19 19:16:44,2021-01-19 20:00:38,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,44
111503436,651211,2021-01-19 19:16:58,2021-01-19 19:17:09,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,1
111503446,650801,2021-01-19 19:17:25,2021-01-19 19:37:52,Poza stacją,Poza stacją,21
111503451,57556,2021-01-19 19:17:41,2021-01-19 19:48:14,Wyszyńskiego / Szczytnicka,Dyrekcyjna / Borowska (Wroclavia),31
111503452,650307,2021-01-19 19:17:45,2021-01-19 19:23:57,Plac Legionów,Zaporoska / Gajowicka,7
111503530,651151,2021-01-19 19:20:44,2021-01-19 19:27:56,Pereca / Grabiszyńska,Grabiszyńska / Magazynierska (Corte Verona),8
111503533,57328,2021-01-19 19:20:49,2021-01-19 19:35:42,Fosa Miejska ,pl. Powstańców Wielkopolskich,15
111503541,57114,2021-01-19 19:21:17,2021-01-19 19:22:09,Fosa Miejska ,Fosa Miejska ,1
111503564,57294,2021-01-19 19:22:27,2021-01-19 19:35:31,Fosa Miejska ,pl. Powstańców Wielkopolskich,14
111503654,650307,2021-01-19 19:26:01,2021-01-19 19:31:52,Zaporoska / Gajowicka,Plac Legionów,6
111503667,650541,2021-01-19 19:27:00,2021-01-19 19:42:33,Grabiszyńska / Stalowa,Aleja Hallera / Mielecka,16
111503671,57193,2021-01-19 19:27:24,2021-01-19 19:43:35,Powstańców Śląskich (Arkady Wrocławskie),Plac Legionów,17
111503682,650089,2021-01-19 19:27:48,2021-01-19 19:28:04,Aleja Hallera / Mielecka,Aleja Hallera / Mielecka,1
111503697,650482,2021-01-19 19:28:38,2021-01-19 19:33:54,Poza stacją,Poza stacją,6
111503699,57249,2021-01-19 19:28:42,2021-01-19 19:42:36,"Grochowa / Jemiołowa,",Ślężna / Kamienna (Uniw. Ekonomiczny),14
111503700,650543,2021-01-19 19:28:47,2021-01-19 19:37:58,Aleja Hallera / Mielecka,Powstańców Śląskich/Orla,10
111503723,651451,2021-01-19 19:29:47,2021-01-19 19:31:03,Plac Grunwaldzki / Polaka,Poza stacją,2
111503830,650617,2021-01-19 19:35:09,2021-01-19 19:42:37,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Kamienna (Uniw. Ekonomiczny),8
111503852,651350,2021-01-19 19:36:15,2021-01-19 19:48:53,Norwida / Wyspiańskiego (PWr),Plac Świętego Macieja / Trzebnicka,13
111503855,651295,2021-01-19 19:36:28,2021-01-19 19:47:59,Rynek,Plac Staszica,12
111503882,651263,2021-01-19 19:37:42,2021-01-19 19:44:12,Poza stacją,Rynek,7
111503887,650482,2021-01-19 19:37:52,2021-01-19 19:51:20,Poza stacją,Poza stacją,14
111503931,650801,2021-01-19 19:40:13,2021-01-19 19:45:31,Poza stacją,Poza stacją,6
111503936,651451,2021-01-19 19:40:52,2021-01-19 19:57:46,Poza stacją,Olszewskiego / Spółdzielcza,17
111504026,650541,2021-01-19 19:45:32,2021-01-19 19:45:54,Aleja Hallera / Mielecka,Pereca / Grabiszyńska,1
111504032,650540,2021-01-19 19:45:47,2021-01-19 20:03:26,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),18
111504035,57597,2021-01-19 19:45:58,2021-01-19 19:54:21,Plac Dominikański (Galeria Dominikańska),Plac Świętego Macieja / Trzebnicka,9
111504043,651263,2021-01-19 19:46:19,2021-01-19 20:08:09,Rynek,Poza stacją,22
111504084,650801,2021-01-19 19:48:17,2021-01-19 19:58:27,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),11
111504088,57405,2021-01-19 19:48:33,2021-01-19 20:01:05,Sienkiewicza / Piastowska,Plac Dominikański (Galeria Dominikańska),13
111504115,651024,2021-01-19 19:50:31,2021-01-19 20:04:13,Kołłątaja / Podwale,Kościuszki / Pułaskiego,14
111504149,57038,2021-01-19 19:52:20,2021-01-19 20:01:28,Kamienna / Tomaszowska,Kamienna / Tomaszowska,10
111504162,57647,2021-01-19 19:53:03,2021-01-19 19:59:16,Kamienna / Tomaszowska,Ślężna / Kamienna (Uniw. Ekonomiczny),7
111504207,650617,2021-01-19 19:55:54,2021-01-19 20:03:13,Ślężna / Kamienna (Uniw. Ekonomiczny),Kamienna / Tomaszowska,8
111504213,650482,2021-01-19 19:56:05,2021-01-19 20:01:07,Poza stacją,Poza stacją,6
111504238,650031,2021-01-19 19:57:22,2021-01-19 20:04:29,Zaporoska / Grabiszyńska,Fosa Miejska ,8
111504261,651451,2021-01-19 19:59:03,2021-01-19 20:17:35,Olszewskiego / Spółdzielcza,Rondo Reagana,19
111504288,650801,2021-01-19 20:00:27,2021-01-19 20:19:28,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),20
111504346,650482,2021-01-19 20:03:56,2021-01-19 20:15:43,Poza stacją,Poza stacją,12
111504382,650544,2021-01-19 20:05:48,2021-01-19 20:09:32,Grabiszyńska / Aleja Hallera,Grabiszyńska / Magazynierska (Corte Verona),4
111504504,651024,2021-01-19 20:11:57,2021-01-19 20:18:28,Kościuszki / Pułaskiego,Plac Kościuszki (Renoma),7
111504512,651263,2021-01-19 20:12:32,2021-01-19 20:17:17,Poza stacją,al. Armii Krajowej / Bardzka,5
111504627,650801,2021-01-19 20:20:15,2021-01-19 20:31:02,Powstańców Śląskich (Arkady Wrocławskie),Plac Powstańców Śląskich,11
111504630,57647,2021-01-19 20:20:31,2021-01-19 20:35:13,Ślężna / Kamienna (Uniw. Ekonomiczny),Grabiszyńska / Stalowa,15
111504634,650141,2021-01-19 20:20:40,2021-01-19 20:35:12,Ślężna / Kamienna (Uniw. Ekonomiczny),Grabiszyńska / Stalowa,15
111504637,650482,2021-01-19 20:20:50,2021-01-19 20:22:01,Poza stacją,Poza stacją,2
111504661,650805,2021-01-19 20:21:44,2021-01-19 21:22:51,Czekoladowa / Wałbrzyska,Czekoladowa / Wałbrzyska,62
111504696,651451,2021-01-19 20:24:17,2021-01-19 20:33:33,Rondo Reagana,Poza stacją,10
111504704,650482,2021-01-19 20:24:52,2021-01-19 20:32:10,Poza stacją,Poza stacją,8
111504724,651263,2021-01-19 20:26:16,2021-01-19 20:31:56,al. Armii Krajowej / Bardzka,Poza stacją,6
111504725,650524,2021-01-19 20:26:21,2021-01-19 20:44:36,Wita Stwosza / Szewska,Żmigrodzka / Marino,19
111504840,650004,2021-01-19 20:34:00,2021-01-19 20:43:01,Kamienna / Tomaszowska,Nyska / Piękna,10
111504863,650482,2021-01-19 20:35:34,2021-01-19 20:45:25,Poza stacją,Poza stacją,10
111504869,650801,2021-01-19 20:35:44,2021-01-19 20:57:08,Plac Powstańców Śląskich,Poza stacją,22
111504880,651451,2021-01-19 20:36:30,2021-01-19 20:43:49,Poza stacją,Poza stacją,8
111504882,651263,2021-01-19 20:36:33,2021-01-19 21:21:25,Poza stacją,Poza stacją,45
111504894,57961,2021-01-19 20:37:18,2021-01-19 20:51:13,Walońska (Angel Poland Group),"Dworzec Główny, południe",14
111504969,57564,2021-01-19 20:42:35,2021-01-19 20:42:57,Plac Staszica,Plac Staszica,1
111504977,651295,2021-01-19 20:43:14,2021-01-19 20:49:40,Plac Staszica,Promenady Wrocławskie,7
111504996,651395,2021-01-19 20:44:47,2021-01-19 20:53:54,Dworzec Główny ,Plac Dominikański (Galeria Dominikańska),10
111505009,650482,2021-01-19 20:45:59,2021-01-19 20:52:35,Poza stacją,Poza stacją,7
111505027,57037,2021-01-19 20:47:19,2021-01-19 20:57:27,Promenady Wrocławskie,Poza stacją,11
111505091,651245,2021-01-19 20:52:33,2021-01-19 20:59:15,Oporów (pętla tramwajowa),Grabiszyńska / Aleja Hallera,7
111505095,650615,2021-01-19 20:52:43,2021-01-19 20:59:18,Oporów (pętla tramwajowa),Grabiszyńska / Aleja Hallera,7
111505116,651451,2021-01-19 20:53:37,2021-01-19 21:02:07,Poza stacją,Poza stacją,9
111505128,651395,2021-01-19 20:54:50,2021-01-19 21:10:38,Plac Dominikański (Galeria Dominikańska),al. Armii Krajowej / Borowska,16
111505145,650482,2021-01-19 20:56:21,2021-01-19 21:07:34,Poza stacją,Poza stacją,12
111505169,57822,2021-01-19 20:58:30,2021-01-19 21:00:55,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),3
111505205,57822,2021-01-19 21:01:40,2021-01-19 21:08:47,Plac Dominikański (Galeria Dominikańska),Rynek,8
111505261,651242,2021-01-19 21:04:50,2021-01-19 21:10:41,Graniczna / Strzegomska,Rogowska/Sukielicka,6
111505306,650482,2021-01-19 21:08:12,2021-01-19 21:16:15,Poza stacją,pl. Orląt Lwowskich,9
111505333,57961,2021-01-19 21:10:13,2021-01-19 21:29:05,"Dworzec Główny, południe",Walońska (Angel Poland Group),19
111505336,57328,2021-01-19 21:10:24,2021-01-19 21:32:39,pl. Powstańców Wielkopolskich,Plac Grunwaldzki / Polaka,23
111505356,650776,2021-01-19 21:11:46,2021-01-19 21:12:14,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
111505360,57056,2021-01-19 21:11:56,2021-01-19 21:19:32,al. Armii Krajowej / Borowska,Piławska,8
111505382,57822,2021-01-19 21:13:12,2021-01-19 21:14:56,Rynek,Rynek,2
111505387,651233,2021-01-19 21:13:25,2021-01-19 21:14:26,Na Ostatnim Groszu,Na Ostatnim Groszu,2
111505391,57264,2021-01-19 21:13:41,2021-01-19 21:24:45,Powstańcow Śląskich / Aleja Hallera,Dworzec Główny ,12
111505405,650429,2021-01-19 21:14:38,2021-01-19 21:25:09,Na Ostatnim Groszu,Fabryczna / Wagonowa,11
111505416,651296,2021-01-19 21:15:25,2021-01-19 21:44:04,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,29
111505421,651451,2021-01-19 21:15:55,2021-01-19 21:18:51,Poza stacją,Poza stacją,3
111505435,650637,2021-01-19 21:16:27,2021-01-19 21:22:47,pl. Orląt Lwowskich,Poza stacją,7
111505453,650801,2021-01-19 21:18:22,2021-01-19 21:36:48,Poza stacją,Poza stacją,19
111505496,651451,2021-01-19 21:21:57,2021-01-19 21:38:48,Poza stacją,Poza stacją,17
111505514,651201,2021-01-19 21:23:10,2021-01-19 22:08:44,Piaskowa / św. Ducha,Poza stacją,46
111505536,651249,2021-01-19 21:24:38,2021-01-19 22:14:55,Komandorska / Kamienna,Komandorska / Kamienna,51
111505547,651263,2021-01-19 21:25:31,2021-01-19 21:30:05,Poza stacją,Jagiełły / Dmowskiego ,5
111505558,650637,2021-01-19 21:26:21,2021-01-19 21:34:02,Poza stacją,Plac Legionów,8
111505578,651472,2021-01-19 21:28:50,2021-01-19 21:42:57,"Dworzec Główny, południe",Zaporoska / Gajowicka,15
111505583,650541,2021-01-19 21:29:20,2021-01-19 21:37:59,Pereca / Grabiszyńska,Grabiszyńska / Aleja Hallera,9
111505611,57032,2021-01-19 21:33:00,2021-01-19 23:20:05,Kamienna / Tomaszowska,Poza stacją,108
111505656,650801,2021-01-19 21:37:21,2021-01-19 21:46:43,Poza stacją,Szewska / Kazimierza Wielkiego ,10
111505660,651263,2021-01-19 21:38:02,2021-01-19 21:41:49,Jagiełły / Dmowskiego ,Poza stacją,4
111505687,650643,2021-01-19 21:40:40,2021-01-19 21:47:20,Poza stacją,Sienkiewicza / Piastowska,7
111505727,651263,2021-01-19 21:45:20,2021-01-19 21:52:19,Poza stacją,Jagiełły / Dmowskiego ,7
111505730,651451,2021-01-19 21:45:32,2021-01-19 21:49:20,Poza stacją,Poza stacją,4
111505748,651140,2021-01-19 21:48:28,2021-01-19 22:03:08,Poza stacją,Prochowicka / Dolnobrzeska,15
111505757,650801,2021-01-19 21:49:26,2021-01-19 22:09:09,Szewska / Kazimierza Wielkiego ,Powstańcow Śląskich / Aleja Hallera,20
111505801,650952,2021-01-19 21:54:56,2021-01-19 21:57:19,Kraszewskiego / Trzebnicka,Kraszewskiego / Trzebnicka,3
111505814,651263,2021-01-19 21:55:50,2021-01-19 22:10:46,Jagiełły / Dmowskiego ,Poza stacją,15
111505824,650496,2021-01-19 21:57:38,2021-01-19 22:27:08,Wita Stwosza / Szewska,Poza stacją,30
111505827,650952,2021-01-19 21:58:07,2021-01-19 22:14:43,Kraszewskiego / Trzebnicka,Fosa Miejska ,17
111505830,57204,2021-01-19 21:58:17,2021-01-19 21:58:46,Kraszewskiego / Trzebnicka,Kraszewskiego / Trzebnicka,1
111505836,651451,2021-01-19 21:58:54,2021-01-19 21:59:08,Poza stacją,Poza stacją,1
111505843,57204,2021-01-19 21:59:24,2021-01-19 22:15:59,Kraszewskiego / Trzebnicka,Fosa Miejska ,17
111505880,57405,2021-01-19 22:04:15,2021-01-19 22:27:17,Plac Dominikański (Galeria Dominikańska),Młodych Techników,24
111505887,57365,2021-01-19 22:05:22,2021-01-19 22:34:12,Koszarowa / UWr,Zaporoska / Grabiszyńska,29
111505893,651451,2021-01-19 22:06:20,2021-01-19 22:24:12,Poza stacją,Poza stacją,18
111505940,650801,2021-01-19 22:12:15,2021-01-19 22:25:42,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,14
111505951,651354,2021-01-19 22:13:57,2021-01-19 22:32:19,Aleja Hallera / Mielecka,Kołłątaja / Podwale,19
111505961,651263,2021-01-19 22:15:02,2021-01-19 22:32:24,Poza stacją,Legnicka / Młodych Techników,18
111505990,57609,2021-01-19 22:20:10,2021-01-19 22:20:35,Jagodzińska / Buforowa,Jagodzińska / Buforowa,1
111506000,651247,2021-01-19 22:21:43,2021-01-19 22:22:51,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Magazynierska (Corte Verona),2
111506017,57495,2021-01-19 22:24:03,2021-01-19 22:30:39,Fosa Miejska ,Zaporoska / Grabiszyńska,7
111506022,651247,2021-01-19 22:25:00,2021-01-19 22:44:36,Grabiszyńska / Magazynierska (Corte Verona),Plac Uniwersytecki (UWr),20
111506033,651451,2021-01-19 22:27:03,2021-01-19 22:37:21,Poza stacją,Poza stacją,11
111506034,650491,2021-01-19 22:27:04,2021-01-19 22:42:22,Plac Kościuszki (Renoma),Poniatowskiego / Oleśnicka,16
111506076,650989,2021-01-19 22:32:58,2021-01-19 22:39:40,Legnicka / Młodych Techników,Jagiełły / Dmowskiego ,7
111506120,650989,2021-01-19 22:42:54,2021-01-19 22:52:26,Jagiełły / Dmowskiego ,Poza stacją,10
111506123,57264,2021-01-19 22:43:05,2021-01-19 22:55:32,Dworzec Główny ,Plac Świętego Macieja / Trzebnicka,13
111506125,57158,2021-01-19 22:43:29,2021-01-19 22:57:53,al. Armii Krajowej / Borowska,Żelazna / Pereca,15
111506127,651451,2021-01-19 22:43:37,2021-01-19 23:00:16,Poza stacją,Dworzec Główny ,17
111506184,650989,2021-01-19 22:57:02,2021-01-19 23:00:41,Poza stacją,Drobnera / Plac Bema,4
111506222,651451,2021-01-19 23:05:09,2021-01-19 23:08:09,Dworzec Główny ,Dworzec Główny ,3
